event_district_id,event_id,state,district,start_date,year,aoi_status,aoi_error,aoi_area_km2,eligible_km2,utm_epsg,grid_tiles,grid_blocks,s1_pre_images,s1_post_images,sr_pre_images,sr_post_images,sr_baseline_candidates,sr_baseline_months,sr_post_seen_frac,sr_pre_seen_frac,sr_optical_observed_frac,sr_status,sr_reason,sr_kept_tiles,sr_kept_km2,sr_usable_km2,sr_usable_frac,sr_new_water_c_km2,sr_fine_scale_m,sr_error,l1c_pre_images,l1c_post_images,l1c_baseline_candidates,l1c_baseline_months,l1c_post_seen_frac,l1c_pre_seen_frac,l1c_optical_observed_frac,l1c_status,l1c_reason,l1c_kept_tiles,l1c_kept_km2,l1c_usable_km2,l1c_usable_frac,l1c_new_water_c_km2,l1c_fine_scale_m,l1c_error,probe_version,spec_version,elapsed_s
E137::district_missing,E137,Uttarakhand,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E138::district_missing,E138,West Bengal,district_missing,2021-06-01,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E139::bongaigaon,E139,Assam,Bongaigaon,2021-07-01,2021,matched,,2332.583,2044.969,EPSG:32646,10830.0,48.0,13.0,5.0,14.0,1.0,12.0,2019-06|2019-07|2019-08|2020-06,0.2661002625055486,0.8845782107527991,0.25661893722370965,ok,ok,965.2,395.361,281.5,0.1377,1.157,40.0,,13.0,1.0,14.0,2018-06|2019-06|2019-07|2019-08,0.06802236756803219,0.8161135621641293,0.014128324475799973,ok,ok,198.1,81.141,6.944,0.0034,0.838,40.0,,feas-1,fs1-7f9da549b693,66.7
E139::chirang,E139,Assam,Chirang,2021-07-01,2021,failed,district AOI match failed for Assam/Chirang: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.2
E139::dhemaji,E139,Assam,Dhemaji,2021-07-01,2021,matched,,2503.348,2349.83,EPSG:32646,20291.0,91.0,10.0,3.0,8.0,3.0,9.0,2021-01|2021-02|2021-03|2021-04,0.2425836778984242,0.6303628000723069,0.13884309425705874,ok,ok,1091.1,446.908,205.002,0.0872,1.558,40.0,,9.0,3.0,11.0,2018-06|2018-08|2019-08|2020-08,0.14393305443967516,0.6278860900690103,0.07249394983926379,ok,ok,507.6,207.896,77.975,0.0332,2.387,40.0,,feas-1,fs1-7f9da549b693,98.7
E139::dhemaji%20and%20dibrugarh,E139,Assam,Dhemaji and Dibrugarh,2021-07-01,2021,failed,district AOI match failed for Assam/Dhemaji and Dibrugarh: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.6
E139::dibrugarh,E139,Assam,Dibrugarh,2021-07-01,2021,matched,,3397.482,3081.661,EPSG:32646,15301.0,63.0,11.0,3.0,16.0,5.0,11.0,2019-06|2019-07|2019-08|2020-06,0.40823979230742163,0.6991705674481321,0.31368108548797397,ok,ok,1107.9,453.809,233.948,0.0759,0.644,40.0,,16.0,5.0,14.0,2018-06|2019-06|2020-06|2020-08,0.3108303346203662,0.7387586514710057,0.1839709117130157,ok,ok,986.9,404.22,170.044,0.0552,1.824,40.0,,feas-1,fs1-7f9da549b693,222.9
E140::district_missing,E140,Himachal Pradesh,district_missing,2021-07-28,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E141::district_missing,E141,Jammu and Kashmir,district_missing,2021-07-28,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E142::devbhumi%20dwarka,E142,Gujarat,Devbhumi Dwarka,2021-09-13,2021,failed,district AOI match failed for Gujarat/Devbhumi Dwarka: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,3.8
E142::gir%20somnath,E142,Gujarat,Gir Somnath,2021-09-13,2021,failed,district AOI match failed for Gujarat/Gir Somnath: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,3.0
E142::jamnagar,E142,Gujarat,Jamnagar,2021-09-13,2021,matched,,10822.719,10211.102,EPSG:32642,62101.0,252.0,8.0,3.0,28.0,15.0,16.0,2018-09|2018-10|2019-10|2020-10,0.3977113692830013,0.910264341928269,0.3289857315036672,ok,ok,8745.6,3582.209,2607.817,0.2554,50.984,40.0,,27.0,15.0,14.0,2018-09|2018-10|2019-10|2020-10,0.1729063773297392,0.5117982901958761,0.08759179515311646,ok,ok,3819.9,1564.622,738.257,0.0723,62.156,40.0,,feas-1,fs1-7f9da549b693,278.7
E142::junagadh,E142,Gujarat,Junagadh,2021-09-13,2021,matched,,8217.263,7466.112,EPSG:32642,35070.0,154.0,7.0,3.0,35.0,14.0,16.0,2018-10|2019-08|2019-10|2020-10,0.49071810876002403,0.6777949170237827,0.31000782911102753,ok,ok,6952.1,2847.569,1677.431,0.2247,14.696,40.0,,36.0,16.0,15.0,2018-09|2018-10|2019-08|2020-10,0.25921879410914694,0.4591411825407973,0.13575898146123078,ok,ok,2841.2,1163.764,592.679,0.0794,18.457,40.0,,feas-1,fs1-7f9da549b693,77.5
E142::morbi,E142,Gujarat,Morbi,2021-09-13,2021,failed,district AOI match failed for Gujarat/Morbi: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,3.2
E142::porbandar,E142,Gujarat,Porbandar,2021-09-13,2021,matched,,2369.393,2253.369,EPSG:32642,16632.0,72.0,7.0,3.0,13.0,5.0,16.0,2018-09|2018-10|2019-08|2019-10,0.5069393026312016,0.8100818785948238,0.39099046307631574,ok,ok,2226.0,911.785,571.645,0.2537,31.249,40.0,,12.0,5.0,15.0,2018-09|2018-10|2019-10|2020-10,0.311914572038166,0.4779773151821635,0.1506240206058196,ok,ok,1449.0,593.499,233.539,0.1036,60.666,40.0,,feas-1,fs1-7f9da549b693,106.2
E142::rajkot,E142,Gujarat,Rajkot,2021-09-13,2021,matched,,11175.752,10973.558,EPSG:32642,67782.0,270.0,10.0,4.0,25.0,11.0,16.0,2018-09|2018-10|2019-10|2020-08,0.36066721689741793,0.8383732396118482,0.29925631396632923,ok,ok,4499.9,1843.149,1239.65,0.113,3.086,40.0,,23.0,11.0,15.0,2018-09|2018-10|2019-09|2019-10,0.1158273102976789,0.501781210877849,0.05170491342842829,ok,ok,1797.2,736.141,294.075,0.0268,4.827,40.0,,feas-1,fs1-7f9da549b693,68.0
E142::valsad,E142,Gujarat,Valsad,2021-09-13,2021,matched,,3025.875,1906.299,EPSG:32643,13500.0,56.0,2.0,2.0,15.0,9.0,11.0,2018-10|2019-10|2020-09|2020-10,0.4188605727196419,0.6852131895455329,0.1567448825329177,ok,ok,2514.4,1029.887,296.704,0.1556,1.394,40.0,,16.0,10.0,12.0,2018-09|2018-10|2019-10|2020-10,0.23973872945753527,0.4683690325706885,0.06803788401828743,ok,ok,1384.8,567.226,133.843,0.0702,2.483,40.0,,feas-1,fs1-7f9da549b693,195.0
E143::achankovil,E143,Kerala,Achankovil,2021-10-11,2021,failed,district AOI match failed for Kerala/Achankovil: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.9
E143::idukki,E143,Kerala,Idukki,2021-10-11,2021,matched,,5010.411,579.609,EPSG:32643,25192.0,108.0,2.0,1.0,16.0,6.0,15.0,2019-09|2019-11|2020-09|2020-10,0.7243359516182306,0.8605805319006709,0.07515003239110103,ok,ok,3250.2,1331.271,116.881,0.2017,0.24,40.0,,14.0,6.0,16.0,2018-09|2018-11|2019-11|2020-10,0.5576857122723843,0.7310606486964984,0.04953557797193365,ok,ok,5561.6,2278.015,158.337,0.2732,0.427,40.0,,feas-1,fs1-7f9da549b693,74.2
E143::kollam,E143,Kerala,Kollam,2021-10-11,2021,matched,,2363.019,970.596,EPSG:32643,9514.0,45.0,4.0,2.0,17.0,6.0,16.0,2018-11|2019-11|2020-10|2020-11,0.35213142749924475,0.9830010273723269,0.09973348931853955,ok,ok,976.8,400.109,71.273,0.0734,0.116,40.0,,15.0,6.0,17.0,2018-09|2018-11|2020-10|2020-11,0.17447294232620061,0.9618903735872157,0.05276599522502727,ok,ok,728.7,298.475,64.283,0.0662,0.034,40.0,,feas-1,fs1-7f9da549b693,92.8
E143::kottayam,E143,Kerala,Kottayam,2021-10-11,2021,matched,,2143.386,954.557,EPSG:32643,8216.0,35.0,2.0,1.0,8.0,3.0,16.0,2019-10|2019-11|2020-10|2020-11,0.5443839850645068,0.8464102110174025,0.1943757411386073,ok,ok,1990.9,815.452,212.668,0.2228,2.78,40.0,,6.0,3.0,13.0,2018-09|2018-11|2020-10|2020-11,0.2246454749824588,0.6265925152341942,0.04408990382364275,ok,ok,818.3,335.18,43.187,0.0452,2.555,40.0,,feas-1,fs1-7f9da549b693,184.6
E143::pathanamthitta,E143,Kerala,Pathanamthitta,2021-10-11,2021,failed,district AOI match failed for Kerala/Pathanamthitta: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.9
E143::pattanamtitta,E143,Kerala,Pattanamtitta,2021-10-11,2021,matched,,2645.154,632.816,EPSG:32643,10147.0,45.0,4.0,2.0,8.0,3.0,17.0,2018-11|2019-11|2020-10|2020-11,0.47884641185703236,0.9055543851950022,0.13244159132367353,ok,ok,991.8,406.221,34.924,0.0552,0.032,40.0,,6.0,3.0,17.0,2018-11|2019-11|2020-10|2020-11,0.17988256782263742,0.7968683779430493,0.04828123668138241,ok,ok,791.9,324.352,62.16,0.0982,0.523,40.0,,feas-1,fs1-7f9da549b693,226.7
E143::thiruvananthapuram,E143,Kerala,Thiruvananthapuram,2021-10-11,2021,matched,,2047.56,898.883,EPSG:32643,9792.0,42.0,2.0,1.0,9.0,3.0,15.0,2019-09|2019-11|2020-10|2020-11,0.5690396735728162,0.9971871707369165,0.26902297323645047,ok,ok,1804.2,738.99,246.588,0.2743,0.398,40.0,,9.0,3.0,16.0,2018-09|2018-11|2020-10|2020-11,0.38401725959246025,0.9895171854876005,0.1805112127499023,ok,ok,1368.8,560.673,190.065,0.2114,0.25,40.0,,feas-1,fs1-7f9da549b693,85.0
E144::naini%20tal,E144,Uttarakhand,Naini Tal,2021-10-18,2021,matched,,4068.963,1549.208,EPSG:32644,18857.0,77.0,17.0,7.0,11.0,4.0,17.0,2018-11|2019-11|2020-10|2020-11,1.0,0.9999230285750378,0.38073571129172895,ok,ok,9917.0,4062.006,1373.181,0.8864,9.146,40.0,,12.0,4.0,17.0,2019-10|2020-09|2020-10|2020-11,0.9999727916912852,0.9999508238118298,0.38072283044334804,ok,ok,9129.6,3739.499,1321.133,0.8528,7.992,40.0,,feas-1,fs1-7f9da549b693,306.8
E144::nainital,E144,Uttarakhand,Nainital,2021-10-18,2021,failed,district AOI match failed for Uttarakhand/Nainital: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,12.6
E145::district_missing,E145,Tamil Nadu,district_missing,2021-11-06,2021,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E146::anantapur,E146,Andhra Pradesh,Anantapur,2021-11-18,2021,matched,,19296.692,16657.638,EPSG:32643,77184.0,306.0,13.0,5.0,27.0,11.0,19.0,2018-10|2018-11|2018-12|2020-12,0.5096011561028541,0.9829923535960182,0.43834871769696704,ok,ok,11208.3,4590.929,3436.646,0.2063,19.539,40.0,,26.0,10.0,17.0,2018-10|2018-11|2018-12|2019-10,0.32491478066234064,0.8952576412910288,0.26827437069298876,ok,ok,10041.9,4113.178,2971.298,0.1784,52.469,40.0,,feas-1,fs1-7f9da549b693,129.8
E146::chittoor,E146,Andhra Pradesh,Chittoor,2021-11-18,2021,matched,,15225.848,10922.136,EPSG:32644,79968.0,315.0,10.0,4.0,21.0,8.0,17.0,2018-12|2019-10|2019-11|2020-12,0.34562675650944297,0.8257211228154329,0.23674042068825368,ok,ok,11090.9,4542.822,2802.369,0.2566,75.833,40.0,,18.0,7.0,19.0,2018-10|2018-11|2018-12|2019-10,0.3334672205837083,0.49985624142762675,0.1810363431514614,ok,ok,9921.4,4063.797,2004.081,0.1835,120.725,40.0,,feas-1,fs1-7f9da549b693,167.0
E146::cuddapah,E146,Andhra Pradesh,Cuddapah,2021-11-18,2021,matched,,15205.023,10581.177,EPSG:32644,67334.0,289.0,9.0,4.0,14.0,6.0,16.0,2018-11|2018-12|2019-10|2019-11,0.33245642340866144,0.8626118460729696,0.17771252819984337,ok,ok,1866.1,764.361,353.371,0.0334,7.003,40.0,,14.0,6.0,16.0,2018-10|2018-11|2018-12|2019-11,0.25561710290004314,0.5596103735465833,0.07378540820223295,ok,ok,7526.0,3082.662,749.472,0.0708,31.29,40.0,,feas-1,fs1-7f9da549b693,181.3
E146::kadapa,E146,Andhra Pradesh,Kadapa,2021-11-18,2021,failed,district AOI match failed for Andhra Pradesh/Kadapa: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,7.6
E146::nellore,E146,Andhra Pradesh,Nellore,2021-11-18,2021,matched,,13465.479,11642.811,EPSG:32644,64414.0,266.0,9.0,4.0,23.0,17.0,17.0,2019-10|2020-10|2020-11|2020-12,0.6890386112039507,0.8785018839718485,0.5439062802975363,ok,ok,20405.5,8358.083,5650.549,0.4853,721.193,40.0,,21.0,16.0,19.0,2018-10|2019-10|2019-11|2020-11,0.6193084230895527,0.691736000577912,0.39473835353664094,ok,ok,18007.7,7375.948,4027.095,0.3459,1002.833,40.0,,feas-1,fs1-7f9da549b693,242.0
E146::y.s.r.,E146,Andhra Pradesh,Y.S.R.,2021-11-18,2021,failed,district AOI match failed for Andhra Pradesh/Y.S.R.: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,3.1
E148::cachar,E148,Assam,Cachar,2022-05-17,2022,matched,,3806.33,1827.769,EPSG:32646,18088.0,81.0,10.0,5.0,21.0,4.0,13.0,2019-04|2020-04|2020-05|2021-04,0.795704555746923,0.9950908488740878,0.44352413779834654,ok,ok,7040.5,2883.806,1270.662,0.6952,60.961,40.0,,21.0,7.0,12.0,2019-04|2020-04|2020-05|2021-04,0.4257398215218032,0.9932193755507143,0.2255537057727419,ok,ok,3097.5,1268.743,489.015,0.2675,49.367,40.0,,feas-1,fs1-7f9da549b693,156.7
E148::dima%20hasao,E148,Assam,Dima Hasao,2022-05-17,2022,failed,district AOI match failed for Assam/Dima Hasao: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,107.1
E148::udalguri,E148,Assam,Udalguri,2022-05-17,2022,failed,district AOI match failed for Assam/Udalguri: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.8
E150::district_missing,E150,Gujarat,district_missing,2022-05-17,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E151::district_missing,E151,Himachal Pradesh,district_missing,2022-05-17,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E152::district_missing,E152,Madhya Pradesh,district_missing,2022-05-17,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E153::district_missing,E153,Maharashtra,district_missing,2022-05-17,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E154::east%20khasi%20hills,E154,Meghalaya,East Khasi Hills,2022-05-17,2022,matched,,2889.632,513.881,EPSG:32646,12446.0,56.0,14.0,6.0,15.0,3.0,10.0,2019-04|2020-04|2021-04|2021-05,0.29731779160684413,0.9360214025464031,0.052685273885721425,ok,ok,1345.2,551.003,72.908,0.1419,0.103,40.0,,16.0,4.0,9.0,2019-04|2020-04|2021-04|2021-05,0.25122198217545716,0.9636440560459132,0.04382675950125384,ok,ok,1047.3,428.954,50.715,0.0987,0.052,40.0,,feas-1,fs1-7f9da549b693,100.7
E154::ri%20bhoi,E154,Meghalaya,Ri Bhoi,2022-05-17,2022,matched,,2389.731,374.909,EPSG:32646,12533.0,60.0,7.0,4.0,8.0,2.0,12.0,2019-05|2019-06|2020-04|2021-04,0.3794946059049916,0.9927761403612777,0.05147684465123886,ok,ok,1483.9,607.806,56.468,0.1506,0.011,40.0,,8.0,2.0,10.0,2019-05|2020-04|2021-04|2021-05,0.1767252907819773,0.9971209336196409,0.026908808035405272,ok,ok,726.9,297.722,31.032,0.0828,0.024,40.0,,feas-1,fs1-7f9da549b693,97.9
E154::ri-bhoi,E154,Meghalaya,Ri-Bhoi,2022-05-17,2022,matched,,2389.731,374.909,EPSG:32646,12533.0,60.0,7.0,4.0,8.0,2.0,12.0,2019-05|2019-06|2020-04|2021-04,0.3794946059049916,0.9927761403612777,0.05147684465123886,ok,ok,1483.9,607.806,56.468,0.1506,0.011,40.0,,8.0,2.0,10.0,2019-05|2020-04|2021-04|2021-05,0.1767252907819773,0.9971209336196409,0.026908808035405272,ok,ok,726.9,297.722,31.032,0.0828,0.024,40.0,,feas-1,fs1-7f9da549b693,104.4
E156::district_missing,E156,Himachal Pradesh,district_missing,2022-08-01,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E157::district_missing,E157,Jharkhand,district_missing,2022-08-01,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E158::district_missing,E158,Uttarakhand,district_missing,2022-08-01,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E159::district_missing,E159,Uttar Pradesh,district_missing,2022-09-18,2022,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E160::bajali,E160,Assam,Bajali,2023-06-14,2023,failed,district AOI match failed for Assam/Bajali: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,38.8
E160::baksa,E160,Assam,Baksa,2023-06-14,2023,failed,district AOI match failed for Assam/Baksa: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,6.0
E160::barpet%20distrcits,E160,Assam,Barpet distrcits,2023-06-14,2023,failed,district AOI match failed for Assam/Barpet distrcits: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E160::lakhimpur,E160,Assam,Lakhimpur,2023-06-14,2023,matched,,2886.524,2724.618,EPSG:32646,16940.0,72.0,9.0,5.0,13.0,0.0,11.0,2020-05|2021-05|2021-07|2022-05,0.0,0.9931608365376706,0.0,unavailable,no_post_imagery,,,,,,,,17.0,3.0,10.0,2020-05|2021-06|2021-07|2022-05,0.0332621346815216,0.9955663551211625,0.027133438220150834,ok,ok,76.1,31.171,11.249,0.0041,1.167,40.0,,feas-1,fs1-7f9da549b693,68.9
E160::nalbari,E160,Assam,Nalbari,2023-06-14,2023,matched,,2339.88,2186.931,EPSG:32646,9856.0,40.0,12.0,3.0,9.0,2.0,13.0,2020-05|2021-05|2021-07|2022-05,0.8275921068928361,0.9976062770517014,0.7807104943425474,ok,ok,1589.8,651.195,455.791,0.2084,42.235,40.0,,10.0,2.0,12.0,2020-05|2021-05|2022-05|2022-07,0.852349918712965,0.9976458617605325,0.8061411296108006,ok,ok,1676.7,686.778,473.067,0.2163,74.876,40.0,,feas-1,fs1-7f9da549b693,130.2
E161::district_missing,E161,Sikkim,district_missing,2023-06-14,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E162::district_missing,E162,Assam,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E163::district_missing,E163,Bihar,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E164::district_missing,E164,Chhattisgarh,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E165::district_missing,E165,Delhi,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E166::district_missing,E166,Gujarat,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E167::district_missing,E167,Himachal Pradesh,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E168::district_missing,E168,Karnataka,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E169::district_missing,E169,Madhya Pradesh,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E170::district_missing,E170,Maharashtra,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E171::district_missing,E171,Punjab,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E172::district_missing,E172,Uttarakhand,district_missing,2023-06-25,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E173::district_missing,E173,Delhi,district_missing,2023-06-26,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E174::district_missing,E174,Haryana,district_missing,2023-06-26,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E175::hamirpur,E175,Himachal Pradesh,Hamirpur,2023-06-26,2023,matched,,1122.326,322.009,EPSG:32643,5312.0,24.0,11.0,4.0,18.0,6.0,14.0,2020-05|2020-06|2022-05|2022-06,0.7360023671097787,1.0,0.22490189299443988,ok,ok,1788.4,732.519,183.068,0.5685,1.294,40.0,,20.0,6.0,14.0,2020-05|2020-06|2021-07|2022-06,0.774792957266838,1.0,0.23293367270897214,ok,ok,1916.3,784.92,189.99,0.59,1.078,40.0,,feas-1,fs1-7f9da549b693,109.6
E175::mandi,E175,Himachal Pradesh,Mandi,2023-06-26,2023,matched,,3951.272,203.916,EPSG:32643,16644.0,80.0,12.0,5.0,27.0,10.0,14.0,2020-05|2021-06|2022-05|2022-06,0.5472784819816455,0.9989599315676653,0.0379536661760696,ok,ok,4776.5,1956.451,119.08,0.584,0.815,40.0,,30.0,12.0,14.0,2020-06|2021-06|2022-05|2022-06,0.5636906434780169,0.99986622295989,0.04073136947978287,ok,ok,4982.0,2040.614,131.434,0.6445,0.818,40.0,,feas-1,fs1-7f9da549b693,205.0
E175::solan,E175,Himachal Pradesh,Solan,2023-06-26,2023,matched,,1957.742,342.523,EPSG:32643,10379.0,49.0,7.0,3.0,11.0,5.0,14.0,2020-05|2021-05|2021-06|2022-05,0.6163568751081884,1.0,0.1527341322603961,ok,ok,2543.4,1041.78,249.328,0.7279,0.473,40.0,,14.0,6.0,14.0,2020-05|2021-05|2021-07|2022-05,0.5080814723856123,0.9999563351087593,0.128032156688748,ok,ok,2052.5,840.685,197.932,0.5779,0.076,40.0,,feas-1,fs1-7f9da549b693,69.8
E175::solan%20and%20hamirpur,E175,Himachal Pradesh,Solan and Hamirpur,2023-06-26,2023,failed,district AOI match failed for Himachal Pradesh/Solan and Hamirpur: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.4
E176::district_missing,E176,Punjab,district_missing,2023-06-26,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E177::district_missing,E177,Uttarakhand,district_missing,2023-06-26,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E178::district_missing,E178,Telangana,district_missing,2023-07-27,2023,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E179::kanniyakumari,E179,Tamil Nadu,Kanniyakumari,2023-12-18,2023,matched,,1598.6,828.963,EPSG:32643,7482.0,36.0,5.0,1.0,5.0,6.0,18.0,2021-12|2022-01|2022-11|2023-01,0.9412722285313031,0.9928288481805143,0.5096588655442387,ok,ok,3602.2,1475.472,692.892,0.8359,3.945,40.0,,3.0,5.0,18.0,2021-01|2021-12|2022-11|2023-01,0.94631394435681,0.9653863473119794,0.4983997575225648,ok,ok,3645.9,1493.343,679.598,0.8198,5.491,40.0,,feas-1,fs1-7f9da549b693,92.2
E179::kanniyakumari%20and%20tenkasi,E179,Tamil Nadu,Kanniyakumari and Tenkasi,2023-12-18,2023,failed,district AOI match failed for Tamil Nadu/Kanniyakumari and Tenkasi: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,91.6
E179::thoothukkudi,E179,Tamil Nadu,Thoothukkudi,2023-12-18,2023,failed,district AOI match failed for Tamil Nadu/Thoothukkudi: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.7
E179::thoothukudi,E179,Tamil Nadu,Thoothukudi,2023-12-18,2023,matched,,4753.76,4693.413,EPSG:32643,22386.0,96.0,10.0,2.0,18.0,9.0,19.0,2021-12|2022-01|2022-11|2023-01,0.4191829384222188,0.9561464923458274,0.3998156050023649,ok,ok,3621.6,1483.419,1263.256,0.2692,12.212,40.0,,12.0,11.0,20.0,2021-01|2022-01|2022-11|2023-01,0.30960924340932494,0.8710497940308246,0.2663188955860416,ok,ok,2915.8,1194.307,945.486,0.2014,18.176,40.0,,feas-1,fs1-7f9da549b693,167.6
E179::tirunelveli,E179,Tamil Nadu,Tirunelveli,2023-12-18,2023,failed,district AOI match failed for Tamil Nadu/Tirunelveli: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,101.3
