model,fold_id,event_district_id,source_record_id,observed,expected,alpha,absolute_error,negative_log_probability,predictive_low_90,predictive_high_90,interval_covered,interval_width,observed_zero,predicted_zero_probability
nb2,0,E081::baksa,2019-0331-IND,98.0,19.482821630470877,4.0601841763260484,78.51717836952912,7.071171870518104,0.0,95.0,0.0,95.0,0.0,0.33973565780648224
nb2,0,E081::barpeta,2019-0331-IND,200.0,22.001386405410244,4.0601841763260484,177.99861359458976,8.63328056923513,0.0,107.0,0.0,107.0,0.0,0.3298300402056844
nb2,0,E081::biswanath,2019-0331-IND,60.0,19.581522490587357,4.0601841763260484,40.41847750941264,6.2220710734184355,0.0,96.0,1.0,96.0,0.0,0.33931834879974804
nb2,0,E081::bongaigaon,2019-0331-IND,66.0,19.18421088862317,4.0601841763260484,46.81578911137683,6.3807539475935595,0.0,94.0,1.0,94.0,0.0,0.3410142047600956
nb2,0,E081::cachar,2019-0331-IND,47.0,24.002059186809706,4.0601841763260484,22.997940813190294,5.817877984521318,0.0,117.0,1.0,117.0,0.0,0.32290845434477533
nb2,0,E081::chirang,2019-0331-IND,64.0,18.968006999427935,4.0601841763260484,45.031993000572065,6.338582149978301,0.0,93.0,1.0,93.0,0.0,0.3419552970142529
nb2,0,E081::darrang,2019-0331-IND,59.0,19.55962394967109,4.0601841763260484,39.44037605032891,6.197478640974371,0.0,96.0,1.0,96.0,0.0,0.3394107124165044
nb2,0,E081::dhemaji,2019-0331-IND,86.0,17.631083359970905,4.0601841763260484,68.3689166400291,6.910515708003695,0.0,86.0,1.0,86.0,0.0,0.34808352141186055
nb2,0,E081::dhubri,2019-0331-IND,163.0,24.2393462765395,4.0601841763260484,138.7606537234605,7.924224408262021,0.0,118.0,0.0,118.0,0.0,0.32213490414558077
nb2,0,E081::dibrugarh,2019-0331-IND,59.0,22.02406023349208,4.0601841763260484,36.97593976650792,6.144207978795403,0.0,108.0,1.0,108.0,0.0,0.3297473014680434
nb2,0,E081::goalpara,2019-0331-IND,97.0,21.157364613409438,4.0601841763260484,75.84263538659056,6.97506482484862,0.0,103.0,1.0,103.0,0.0,0.33298689636972434
nb2,0,E081::golaghat,2019-0331-IND,143.0,22.613358106609,4.0601841763260484,120.386641893391,7.7099120457667585,0.0,110.0,0.0,110.0,0.0,0.3276330160016789
nb2,0,E081::hailakandi,2019-0331-IND,27.0,20.35361435652195,4.0601841763260484,6.646385643478052,5.206331869384653,0.0,99.0,1.0,99.0,0.0,0.3361407970771465
nb2,0,E081::hojai,2019-0331-IND,28.0,20.449625537492764,4.0601841763260484,7.550374462507236,5.24522044882603,0.0,100.0,1.0,100.0,0.0,0.33575605185586954
nb2,0,E081::jorhat,2019-0331-IND,117.0,23.369767095458926,4.0601841763260484,93.63023290454107,7.2443703154205075,0.0,114.0,0.0,114.0,0.0,0.325016634839991
nb2,0,E081::kamrup,2019-0331-IND,108.0,21.318568590553777,4.0601841763260484,86.68143140944622,7.175692811474114,0.0,104.0,0.0,104.0,0.0,0.3323720911482386
nb2,0,E081::karbi%20anglong,2019-0331-IND,56.0,22.634961427762665,4.0601841763260484,33.36503857223734,6.061544744491524,0.0,111.0,1.0,111.0,0.0,0.32755680157701766
nb2,0,E081::karimganj,2019-0331-IND,35.0,22.94288113593621,4.0601841763260484,12.057118864063789,5.479264566546555,0.0,112.0,1.0,112.0,0.0,0.32648014342651144
nb2,0,E081::kokrajhar,2019-0331-IND,67.0,20.452356531392013,4.0601841763260484,46.54764346860799,6.367715999973873,0.0,100.0,1.0,100.0,0.0,0.3357451405079738
nb2,0,E081::lakhimpur,2019-0331-IND,98.0,20.60318952851873,4.0601841763260484,77.39681047148127,7.018225867515317,0.0,101.0,1.0,101.0,0.0,0.33514527695154706
nb2,0,E081::majuli,2019-0331-IND,54.0,14.210937888849916,4.0601841763260484,39.78906211115009,6.242937152341968,0.0,70.0,1.0,70.0,0.0,0.3667721819760678
nb2,0,E081::morigaon,2019-0331-IND,227.0,19.324152516445487,4.0601841763260484,207.67584748355452,9.345557018613913,0.0,94.0,0.0,94.0,0.0,0.3404119967061954
nb2,0,E081::nagaon,2019-0331-IND,123.0,25.766484876799836,4.0601841763260484,97.23351512320016,7.249356883638566,0.0,126.0,1.0,126.0,0.0,0.31737033700914435
nb2,0,E081::nalbari,2019-0331-IND,110.0,18.253640846094896,4.0601841763260484,91.7463591539051,7.385468055993248,0.0,89.0,0.0,89.0,0.0,0.3451611897086374
nb2,0,E081::sivasagar,2019-0331-IND,28.0,21.522347577236154,4.0601841763260484,6.477652422763846,5.241053436230452,0.0,105.0,1.0,105.0,0.0,0.3316030586689479
nb2,0,E081::sonitpur,2019-0331-IND,98.0,24.27870673376639,4.0601841763260484,73.7212932662336,6.882800214808327,0.0,119.0,1.0,119.0,0.0,0.32200749342071167
nb2,0,E081::south%20salmara,2019-0331-IND,58.0,19.066644015161746,4.0601841763260484,38.93335598483826,6.184545768187536,0.0,93.0,1.0,93.0,0.0,0.3415243213410513
nb2,0,E081::tinsukia,2019-0331-IND,28.0,23.618158177463688,4.0601841763260484,4.3818418225363125,5.235566872735059,0.0,115.0,1.0,115.0,0.0,0.3241801560345813
nb2,0,E081::udalguri,2019-0331-IND,49.0,21.71697252210218,4.0601841763260484,27.28302747789782,5.897587374959485,0.0,106.0,1.0,106.0,0.0,0.3308769029260878
