event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_confidence,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,aoi_match_status,article_count,article_collection_status,count_source,query_collection_status,urban_population_share,total_population,urban_population,rural_population,census_year,census_source,census_match_status,census_district_code,district_match_status,exclusion_reason,analysis_eligible
E016::udalguri,E016,2015-0317-IND,Assam,Udalguri,2015-07-15,2015-08-19,start:day|end:day,gadm,high,"[""gadm:IND.4.27_1""]",gadm|location,"[""gadm:IND.4.11_1"", ""gadm:IND.4.14_1"", ""gadm:IND.4.17_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.21_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""gadm:IND.4.8_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.045179085885233,831668.0,37574.0,794094.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,326.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E017::banas%20kantha,E017,2015-0317-IND,Gujarat,Banas Kantha,2015-07-15,2015-08-19,start:day|end:day,gadm,high,"[""gadm:IND.11.5_1""]",gadm|location,"[""gadm:IND.11.16_1"", ""gadm:IND.11.24_1"", ""gadm:IND.11.5_1"", ""location:(?<![A-Za-z])Gujarat(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1329640128876534,3120506.0,414915.0,2705591.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,469.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E017::kachchh,E017,2015-0317-IND,Gujarat,Kachchh,2015-07-15,2015-08-19,start:day|end:day,gadm,high,"[""gadm:IND.11.16_1""]",gadm|location,"[""gadm:IND.11.16_1"", ""gadm:IND.11.24_1"", ""gadm:IND.11.5_1"", ""location:(?<![A-Za-z])Gujarat(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.3481863398030272,2092371.0,728535.0,1363836.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,468.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E017::patan,E017,2015-0317-IND,Gujarat,Patan,2015-07-15,2015-08-19,start:day|end:day,gadm,high,"[""gadm:IND.11.24_1""]",gadm|location,"[""gadm:IND.11.16_1"", ""gadm:IND.11.24_1"", ""gadm:IND.11.5_1"", ""location:(?<![A-Za-z])Gujarat(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.2091790488296046,1343734.0,281081.0,1062653.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,470.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E018::district_missing,E018,2015-0317-IND,Madhya Pradesh,district_missing,2015-07-15,2015-08-19,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:70079"", ""gadm:IND.19_1"", ""location:(?<![A-Za-z])Madhya\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E019::district_missing,E019,2015-0317-IND,Manipur,district_missing,2015-07-15,2015-08-19,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1500"", ""gadm:IND.21_1"", ""location:(?<![A-Za-z])Manipur(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E020::district_missing,E020,2015-0317-IND,Odisha,district_missing,2015-07-15,2015-08-19,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1504"", ""gadm:IND.26_1"", ""location:(?<![A-Za-z])Orissa(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E021::district_missing,E021,2015-0317-IND,Rajasthan,district_missing,2015-07-15,2015-08-19,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E022::alipurduar,E022,2015-0317-IND,West Bengal,Alipurduar,2015-07-15,2015-08-19,start:day|end:day,gadm,high,"[""gadm:IND.36.1_1""]",gadm|location,"[""gadm:IND.36.12_1"", ""gadm:IND.36.1_1"", ""gadm:IND.36.9_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E022::jalpaiguri,E022,2015-0317-IND,West Bengal,Jalpaiguri,2015-07-15,2015-08-19,start:day|end:day,gadm,high,"[""gadm:IND.36.9_1""]",gadm|location,"[""gadm:IND.36.12_1"", ""gadm:IND.36.1_1"", ""gadm:IND.36.9_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.2737911602991701,3872846.0,1060351.0,2812495.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,328.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E022::maldah,E022,2015-0317-IND,West Bengal,Maldah,2015-07-15,2015-08-19,start:day|end:day,gadm,high,"[""gadm:IND.36.12_1""]",gadm|location,"[""gadm:IND.36.12_1"", ""gadm:IND.36.1_1"", ""gadm:IND.36.9_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1357936946659998,3988845.0,541660.0,3447185.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,332.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E023::district_missing,E023,2015-0374-IND,Assam,district_missing,2015-08-13,2015-08-19,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E024::barpeta,E024,2015-0406-IND,Assam,Barpeta,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Barpeta""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0870046562928445,1693622.0,147353.0,1546269.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,303.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::bongaigaon,E024,2015-0406-IND,Assam,Bongaigaon,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Bongaigaon""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1486321135240199,738804.0,109810.0,628994.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,319.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::cachar,E024,2015-0406-IND,Assam,Cachar,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Cachar""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1816543313810702,1736617.0,315464.0,1421153.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,316.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::darrang,E024,2015-0406-IND,Assam,Darrang,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Darrang""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0597673667205169,928500.0,55494.0,873006.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,325.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::dhemaji,E024,2015-0406-IND,Assam,Dhemaji,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Dhemaji""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0703726536983354,686133.0,48285.0,637848.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,308.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::dibrugarh,E024,2015-0406-IND,Assam,Dibrugarh,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Dibrugarh""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1837620209072368,1326335.0,243730.0,1082605.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,310.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::goalpara,E024,2015-0406-IND,Assam,Goalpara,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Goalpara""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1369414084546159,1008183.0,138062.0,870121.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,302.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::jorhat,E024,2015-0406-IND,Assam,Jorhat,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Jorhat""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.2019068789734274,1092256.0,220534.0,871722.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,312.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::kamrup,E024,2015-0406-IND,Assam,Kamrup,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Kamrup""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0938319993779414,1517542.0,142394.0,1375148.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,321.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::kokrajhar,E024,2015-0406-IND,Assam,Kokrajhar,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Kokrajhar""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0619303335880839,887142.0,54941.0,832201.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,300.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::lakhimpur,E024,2015-0406-IND,Assam,Lakhimpur,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Lakhimpur""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0876401087381025,1042137.0,91333.0,950804.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,307.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::marigaon,E024,2015-0406-IND,Assam,Marigaon,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Marigaon""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E024::nalbari,E024,2015-0406-IND,Assam,Nalbari,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Nalbari""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1072133471740023,771639.0,82730.0,688909.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,323.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::sibsagar,E024,2015-0406-IND,Assam,Sibsagar,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Sibsagar""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E024::sonitpur,E024,2015-0406-IND,Assam,Sonitpur,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Sonitpur""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0903508635161191,1924110.0,173845.0,1750265.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,306.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E024::tinsukia,E024,2015-0406-IND,Assam,Tinsukia,2015-08-28,2015-08-30,start:day|end:day,admin_units,high,"[""admin_units:Tinsukia""]",gadm|location,"[""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.199365327513745,1327929.0,264743.0,1063186.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,309.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E025::chittoor,E025,2015-0504-IND,Andhra Pradesh,Chittoor,2015-11-08,2015-12-04,start:day|end:day,gadm,high,"[""gadm:IND.2.2_1""]",gadm|location,"[""gadm:IND.2.13_1"", ""gadm:IND.2.2_1"", ""gadm:IND.2.7_1"", ""gadm:IND.2.8_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.2950088930117027,4174064.0,1231386.0,2942678.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,554.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E025::nellore,E025,2015-0504-IND,Andhra Pradesh,Nellore,2015-11-08,2015-12-04,start:day|end:day,gadm,high,"[""gadm:IND.2.7_1""]",gadm|location,"[""gadm:IND.2.13_1"", ""gadm:IND.2.2_1"", ""gadm:IND.2.7_1"", ""gadm:IND.2.8_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E025::prakasam,E025,2015-0504-IND,Andhra Pradesh,Prakasam,2015-11-08,2015-12-04,start:day|end:day,gadm,high,"[""gadm:IND.2.8_1""]",gadm|location,"[""gadm:IND.2.13_1"", ""gadm:IND.2.2_1"", ""gadm:IND.2.7_1"", ""gadm:IND.2.8_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1956121182723032,3397448.0,664582.0,2732866.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,549.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E025::y.s.r.,E025,2015-0504-IND,Andhra Pradesh,Y.S.R.,2015-11-08,2015-12-04,start:day|end:day,gadm,high,"[""gadm:IND.2.13_1""]",gadm|location,"[""gadm:IND.2.13_1"", ""gadm:IND.2.2_1"", ""gadm:IND.2.7_1"", ""gadm:IND.2.8_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.3396851796151147,2882469.0,979132.0,1903337.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,551.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E026::district_missing,E026,2015-0504-IND,Puducherry,district_missing,2015-11-08,2015-12-04,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:70080"", ""gadm:IND.27_1"", ""location:(?<![A-Za-z])Puducherry(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E027::chennai,E027,2015-0504-IND,Tamil Nadu,Chennai,2015-11-08,2015-12-04,start:day|end:day,gadm,high,"[""gadm:IND.31.2_1""]",gadm|location,"[""gadm:IND.31.13_1"", ""gadm:IND.31.23_1"", ""gadm:IND.31.24_1"", ""gadm:IND.31.2_1"", ""gadm:IND.31.31_1"", ""gadm:IND.31.4_1"", ""gadm:IND.31.8_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,1.0,4646732.0,4646732.0,0.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,603.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E027::cuddalore,E027,2015-0504-IND,Tamil Nadu,Cuddalore,2015-11-08,2015-12-04,start:day|end:day,gadm,high,"[""gadm:IND.31.4_1""]",gadm|location,"[""gadm:IND.31.13_1"", ""gadm:IND.31.23_1"", ""gadm:IND.31.24_1"", ""gadm:IND.31.2_1"", ""gadm:IND.31.31_1"", ""gadm:IND.31.4_1"", ""gadm:IND.31.8_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.3396846557484245,2605914.0,885189.0,1720725.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,617.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
