event_district_id,event_id,source_record_id,start_date,state,district,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,district_match_status,geometry_id,aoi_match_status,analysis_observation_status,route_reason,cloud_pct,otsu_fallback_used,s1_orbit,eligible_km2,flood_ratio_eligible,sits_status,converter_decision,legacy_flood_area_km2,legacy_satellite_source,spec_version
E021::dungarpur,E021,2015-0317-IND,2015-07-15,Rajasthan,Dungarpur,,,3785.079096662621,NONE,missing,matched,17845.0,matched,missing,no_s1,100.0,,,2531.8194,,unavailable,,,NONE,fs1-3016a20fd3ad
E021::jalore,E021,2015-0317-IND,2015-07-15,Rajasthan,Jalore,,,10759.887698144588,NONE,missing,matched,76128533B59459156188335,matched,missing,no_s1,100.0,,,9748.2941,,unavailable,,,NONE,fs1-3016a20fd3ad
E021::jhalawar,E021,2015-0317-IND,2015-07-15,Rajasthan,Jhalawar,,,6261.78152754128,NONE,missing,matched,17850.0,matched,missing,no_s1,100.0,,,5319.2421,,unavailable,,,NONE,fs1-3016a20fd3ad
E021::sirohi,E021,2015-0317-IND,2015-07-15,Rajasthan,Sirohi,,,5146.300422974388,NONE,missing,matched,17858.0,matched,missing,no_s1,100.0,,,3574.7529,,unavailable,,,NONE,fs1-3016a20fd3ad
E022::alipurduar,E022,2015-0317-IND,2015-07-15,West Bengal,Alipurduar,48.3584,0.0172,2805.571892812931,S1,observed,matched,76128533B23858286755005,matched,observed,interim_s1_only,100.0,True,BOTH,2397.164,0.0202,unavailable,,48.3584,S1,fs1-3016a20fd3ad
E022::jalpaiguri,E022,2015-0317-IND,2015-07-15,West Bengal,Jalpaiguri,331.0002,0.0534,6200.341009430311,S1,observed,matched,17951.0,matched,observed,interim_s1_only,100.0,True,BOTH,5492.7966,0.0603,unavailable,,331.0002,S1,fs1-3016a20fd3ad
E022::malda,E022,2015-0317-IND,2015-07-15,West Bengal,Malda,316.784,0.0887,3569.571917709693,S1,observed,matched,76128533B36734405131975,matched,observed,interim_s1_only,100.0,True,BOTH,3262.3654,0.0971,unavailable,,316.784,S1,fs1-3016a20fd3ad
E023::baksa,E023,2015-0374-IND,2015-08-13,Assam,Baksa,6.7693,0.0028,2398.6209171216647,S1,observed,matched,76128533B8221925175605,matched,observed,interim_s1_only,100.0,True,DESCENDING,2223.2273,0.003,unavailable,,6.7693,S1,fs1-3016a20fd3ad
E023::barpeta,E023,2015-0374-IND,2015-08-13,Assam,Barpeta,378.302,0.1163,3253.622989828742,S1,observed,matched,17576.0,matched,observed,interim_s1_only,100.0,False,DESCENDING,2781.8165,0.136,unavailable,,378.302,S1,fs1-3016a20fd3ad
E023::bongaigaon,E023,2015-0374-IND,2015-08-13,Assam,Bongaigaon,111.8341,0.0479,2332.582799042809,S1,observed,matched,70086.0,matched,observed,interim_s1_only,100.0,False,DESCENDING,1849.5033,0.0605,unavailable,,111.8341,S1,fs1-3016a20fd3ad
E023::cachar,E023,2015-0374-IND,2015-08-13,Assam,Cachar,1.1172,0.0003,3806.329961738336,S1,observed,matched,17577.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,1742.352,0.0006,unavailable,,1.1172,S1,fs1-3016a20fd3ad
E023::darrang,E023,2015-0374-IND,2015-08-13,Assam,Darrang,,,3426.9679336953163,NONE,missing,matched,17578.0,matched,missing,no_s1,100.0,,DESCENDING,3074.5271,,unavailable,,,NONE,fs1-3016a20fd3ad
E023::dhemaji,E023,2015-0374-IND,2015-08-13,Assam,Dhemaji,,,2503.3476339074205,NONE,missing,matched,70087.0,matched,missing,no_s1,100.0,,,2240.4877,,unavailable,,,NONE,fs1-3016a20fd3ad
E023::dibrugarh,E023,2015-0374-IND,2015-08-13,Assam,Dibrugarh,,,3397.4818067287138,NONE,missing,matched,17580.0,matched,missing,no_s1,100.0,,,2887.5515,,unavailable,,,NONE,fs1-3016a20fd3ad
E023::goalpara,E023,2015-0374-IND,2015-08-13,Assam,Goalpara,232.5025,0.1221,1904.60564716237,S1,observed,matched,17581.0,matched,observed,interim_s1_only,100.0,False,DESCENDING,1408.4225,0.1651,unavailable,,232.5025,S1,fs1-3016a20fd3ad
E023::jorhat,E023,2015-0374-IND,2015-08-13,Assam,Jorhat,,,2842.716884638612,NONE,missing,matched,70089.0,matched,missing,no_s1,100.0,,,2306.1826,,unavailable,,,NONE,fs1-3016a20fd3ad
E023::kamrup,E023,2015-0374-IND,2015-08-13,Assam,Kamrup,121.3439,0.0279,4348.6225796054405,S1,observed,matched,17583.0,matched,observed,interim_s1_only,100.0,False,DESCENDING,2833.5254,0.0428,unavailable,,121.3439,S1,fs1-3016a20fd3ad
E023::kokrajhar,E023,2015-0374-IND,2015-08-13,Assam,Kokrajhar,19.0582,0.0057,3329.2233881813268,S1,observed,matched,70090.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,3061.7037,0.0062,unavailable,,19.0582,S1,fs1-3016a20fd3ad
E023::lakhimpur,E023,2015-0374-IND,2015-08-13,Assam,Lakhimpur,8.7724,0.003,2886.5239581816727,S1,observed,matched,70091.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,2563.3875,0.0034,unavailable,,8.7724,S1,fs1-3016a20fd3ad
E023::morigaon,E023,2015-0374-IND,2015-08-13,Assam,Morigaon,,,1508.3262903435707,NONE,missing,matched,76128533B17968019348564,matched,missing,no_s1,100.0,,DESCENDING,1311.7575,,unavailable,,,NONE,fs1-3016a20fd3ad
E023::nagaon,E023,2015-0374-IND,2015-08-13,Assam,Nagaon,19.0389,0.0048,3997.4423095607103,S1,observed,matched,17589.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,3099.3518,0.0061,unavailable,,19.0389,S1,fs1-3016a20fd3ad
E023::nalbari,E023,2015-0374-IND,2015-08-13,Assam,Nalbari,,,2339.8796955273547,NONE,missing,matched,17590.0,matched,missing,no_s1,100.0,,DESCENDING,2097.5834,,unavailable,,,NONE,fs1-3016a20fd3ad
E023::sonitpur,E023,2015-0374-IND,2015-08-13,Assam,Sonitpur,84.8638,0.0181,4676.158375740257,S1,observed,matched,17593.0,matched,observed,interim_s1_only,100.0,False,DESCENDING,4081.5881,0.0208,unavailable,,84.8638,S1,fs1-3016a20fd3ad
E023::tinsukia,E023,2015-0374-IND,2015-08-13,Assam,Tinsukia,,,3799.190193815676,NONE,missing,matched,70093.0,matched,missing,no_s1,100.0,,,3303.9786,,unavailable,,,NONE,fs1-3016a20fd3ad
E023::udalguri,E023,2015-0374-IND,2015-08-13,Assam,Udalguri,,,2056.2913712488385,NONE,missing,matched,76128533B20307518801538,matched,missing,no_s1,100.0,,DESCENDING,1902.4689,,unavailable,,,NONE,fs1-3016a20fd3ad
E024::barpeta,E024,2015-0406-IND,2015-08-28,Assam,Barpeta,271.8776,0.0836,3253.622989828742,S1,observed,matched,17576.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2781.8165,0.0977,unavailable,,271.8776,S1,fs1-3016a20fd3ad
E024::bongaigaon,E024,2015-0406-IND,2015-08-28,Assam,Bongaigaon,72.1273,0.0309,2332.582799042809,S1,observed,matched,70086.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,1849.5033,0.039,unavailable,,72.1273,S1,fs1-3016a20fd3ad
E024::cachar,E024,2015-0406-IND,2015-08-28,Assam,Cachar,264.6439,0.0695,3806.329961738336,S1,observed,matched,17577.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,1742.352,0.1519,unavailable,,264.6439,S1,fs1-3016a20fd3ad
E024::darrang,E024,2015-0406-IND,2015-08-28,Assam,Darrang,72.6202,0.0212,3426.9679336953163,S1,observed,matched,17578.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,3074.5271,0.0236,unavailable,,72.6202,S1,fs1-3016a20fd3ad
E024::dhemaji,E024,2015-0406-IND,2015-08-28,Assam,Dhemaji,473.9374,0.1893,2503.3476339074205,S1,observed,matched,70087.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2240.4877,0.2115,unavailable,,473.9374,S1,fs1-3016a20fd3ad
E024::dibrugarh,E024,2015-0406-IND,2015-08-28,Assam,Dibrugarh,446.667,0.1315,3397.4818067287138,S1,observed,matched,17580.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2887.5515,0.1547,unavailable,,446.667,S1,fs1-3016a20fd3ad
E024::goalpara,E024,2015-0406-IND,2015-08-28,Assam,Goalpara,107.866,0.0566,1904.60564716237,S1,observed,matched,17581.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,1408.4225,0.0766,unavailable,,107.866,S1,fs1-3016a20fd3ad
E024::jorhat,E024,2015-0406-IND,2015-08-28,Assam,Jorhat,158.3971,0.0557,2842.716884638612,S1,observed,matched,70089.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2306.1826,0.0687,unavailable,,158.3971,S1,fs1-3016a20fd3ad
E024::kamrup,E024,2015-0406-IND,2015-08-28,Assam,Kamrup,161.2507,0.0371,4348.6225796054405,S1,observed,matched,17583.0,matched,observed,interim_s1_only,100.0,True,ASCENDING,2833.5254,0.0569,unavailable,,161.2507,S1,fs1-3016a20fd3ad
E024::kokrajhar,E024,2015-0406-IND,2015-08-28,Assam,Kokrajhar,54.1183,0.0163,3329.2233881813268,S1,observed,matched,70090.0,matched,observed,interim_s1_only,100.0,True,ASCENDING,3061.7037,0.0177,unavailable,,54.1183,S1,fs1-3016a20fd3ad
E024::lakhimpur,E024,2015-0406-IND,2015-08-28,Assam,Lakhimpur,412.7753,0.143,2886.5239581816727,S1,observed,matched,70091.0,matched,observed,interim_s1_only,100.0,False,BOTH,2563.3875,0.161,unavailable,,412.7753,S1,fs1-3016a20fd3ad
E024::morigaon,E024,2015-0406-IND,2015-08-28,Assam,Morigaon,179.0632,0.1187,1508.3262903435684,S1,observed,matched,76128533B17968019348564,matched,observed,interim_s1_only,100.0,False,ASCENDING,1311.7575,0.1365,unavailable,,179.0632,S1,fs1-3016a20fd3ad
E024::nalbari,E024,2015-0406-IND,2015-08-28,Assam,Nalbari,35.6911,0.0153,2339.8796955273547,S1,observed,matched,17590.0,matched,observed,interim_s1_only,100.0,True,ASCENDING,2097.5834,0.017,unavailable,,35.6911,S1,fs1-3016a20fd3ad
E024::sivasagar,E024,2015-0406-IND,2015-08-28,Assam,Sivasagar,109.3111,0.0716,1526.651765771626,S1,observed,matched,76128533B21722277889516,matched,observed,interim_s1_only,100.0,False,ASCENDING,1387.3046,0.0788,unavailable,,109.3111,S1,fs1-3016a20fd3ad
E024::sonitpur,E024,2015-0406-IND,2015-08-28,Assam,Sonitpur,362.6753,0.0776,4676.158375740257,S1,observed,matched,17593.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,4081.5881,0.0889,unavailable,,362.6753,S1,fs1-3016a20fd3ad
E024::tinsukia,E024,2015-0406-IND,2015-08-28,Assam,Tinsukia,245.1251,0.0645,3799.190193815676,S1,observed,matched,70093.0,matched,observed,interim_s1_only,100.0,True,ASCENDING,3303.9786,0.0742,unavailable,,245.1251,S1,fs1-3016a20fd3ad
E025::chittoor,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,Chittoor,43.5346,0.0029,15225.848296260026,S1,observed,matched,17549.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,10158.7229,0.0043,unavailable,,43.5346,S1,fs1-3016a20fd3ad
E025::nellore,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,Nellore,,,13465.479193999116,NONE,missing,matched,17561.0,matched,missing,no_s1,100.0,,DESCENDING,11397.9217,,unavailable,,,NONE,fs1-3016a20fd3ad
E025::prakasam,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,Prakasam,,,17855.500293612782,NONE,missing,matched,17563.0,matched,missing,no_s1,100.0,,DESCENDING,13796.4042,,unavailable,,,NONE,fs1-3016a20fd3ad
E025::ysr%20kadapa,E025,2015-0504-IND,2015-11-08,Andhra Pradesh,YSR Kadapa,,,15070.574780835612,NONE,missing,matched,76128533B72109128179340,matched,missing,no_s1,100.0,,DESCENDING,10008.0209,,unavailable,,,NONE,fs1-3016a20fd3ad
E026::puducherry,E026,2015-0504-IND,2015-11-08,Puducherry,Puducherry,2.3602,0.0118,199.99944279980937,S1,observed,matched,70228.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,176.2038,0.0134,unavailable,,2.3602,S1,fs1-3016a20fd3ad
E027::chennai,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Chennai,0.2382,0.0012,196.6308822101988,S1,observed,matched,70242.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,182.9401,0.0013,unavailable,,0.2382,S1,fs1-3016a20fd3ad
E027::cuddalore,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Cuddalore,175.1886,0.0457,3834.148317022688,S1,observed,matched,70243.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,3614.8545,0.0485,unavailable,,175.1886,S1,fs1-3016a20fd3ad
E027::kancheepuram,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Kancheepuram,253.9104,0.0541,4692.505223595422,S1,observed,matched,70244.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,4399.2167,0.0577,unavailable,,253.9104,S1,fs1-3016a20fd3ad
E027::nagapattinam,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Nagapattinam,318.4027,0.0645,4937.704421608838,S1,observed,matched,70247.0,matched,observed,interim_s1_only,100.0,False,DESCENDING,4691.9213,0.0679,unavailable,,318.4027,S1,fs1-3016a20fd3ad
E027::thiruvallur,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Thiruvallur,55.4456,0.017,3253.948176231063,S1,observed,matched,70251.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,2961.105,0.0187,unavailable,,55.4456,S1,fs1-3016a20fd3ad
E027::thiruvarur,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Thiruvarur,103.5416,0.0453,2285.385478948947,S1,observed,matched,76128533B45072089356239,matched,observed,interim_s1_only,100.0,False,DESCENDING,2166.9066,0.0478,unavailable,,103.5416,S1,fs1-3016a20fd3ad
E027::viluppuram,E027,2015-0504-IND,2015-11-08,Tamil Nadu,Viluppuram,81.8846,0.0205,3991.6051885927886,S1,observed,matched,76128533B86430586962522,matched,observed,interim_s1_only,100.0,True,DESCENDING,3589.6486,0.0228,unavailable,,81.8846,S1,fs1-3016a20fd3ad
E028::tawang,E028,2016-0139-IND,2016-04-22,Arunachal Pradesh,Tawang,6.7921,0.0029,2316.1238846718884,S1,observed,matched,76128533B18668117085772,matched,observed,interim_s1_only,100.0,True,BOTH,32.4827,0.2091,unavailable,,6.7921,S1,fs1-3016a20fd3ad
E029::barpeta,E029,2016-0139-IND,2016-04-22,Assam,Barpeta,103.7078,0.0319,3253.622989828742,S1,observed,matched,17576.0,matched,observed,interim_s1_only,100.0,False,BOTH,2781.8165,0.0373,unavailable,,103.7078,S1,fs1-3016a20fd3ad
E029::bongaigaon,E029,2016-0139-IND,2016-04-22,Assam,Bongaigaon,23.9307,0.0103,2332.582799042809,S1,observed,matched,70086.0,matched,observed,interim_s1_only,100.0,False,BOTH,1849.5033,0.0129,unavailable,,23.9307,S1,fs1-3016a20fd3ad
E029::dhemaji,E029,2016-0139-IND,2016-04-22,Assam,Dhemaji,39.2513,0.0157,2503.3476339074205,S1,observed,matched,70087.0,matched,observed,interim_s1_only,100.0,False,BOTH,2240.4877,0.0175,unavailable,,39.2513,S1,fs1-3016a20fd3ad
E029::dhubri,E029,2016-0139-IND,2016-04-22,Assam,Dhubri,46.3503,0.0259,1790.280077462252,S1,observed,matched,76128533B25835998628545,matched,observed,interim_s1_only,100.0,False,BOTH,1545.8668,0.03,unavailable,,46.3503,S1,fs1-3016a20fd3ad
E029::golaghat,E029,2016-0139-IND,2016-04-22,Assam,Golaghat,64.4527,0.0182,3532.2679838886856,S1,observed,matched,17582.0,matched,observed,interim_s1_only,100.0,False,BOTH,3111.5422,0.0207,unavailable,,64.4527,S1,fs1-3016a20fd3ad
E029::jorhat,E029,2016-0139-IND,2016-04-22,Assam,Jorhat,109.3807,0.0385,2842.716884638612,S1,observed,matched,70089.0,matched,observed,interim_s1_only,100.0,False,BOTH,2306.1826,0.0474,unavailable,,109.3807,S1,fs1-3016a20fd3ad
E029::lakhimpur,E029,2016-0139-IND,2016-04-22,Assam,Lakhimpur,32.8894,0.0114,2886.5239581816727,S1,observed,matched,70091.0,matched,observed,interim_s1_only,100.0,False,BOTH,2563.3875,0.0128,unavailable,,32.8894,S1,fs1-3016a20fd3ad
E030::mon,E030,2016-0139-IND,2016-04-22,Nagaland,Mon,1.0548,0.0005,2130.495255244007,S1,observed,matched,17803.0,matched,observed,interim_s1_only,100.0,True,BOTH,238.4421,0.0044,unavailable,,1.0548,S1,fs1-3016a20fd3ad
E031::namsai,E031,2016-0239-IND,2016-06-25,Arunachal Pradesh,Namsai,6.7844,0.0053,1281.1997378272174,S1,observed,matched,76128533B1875965515331,matched,observed,interim_s1_only,100.0,True,BOTH,892.7445,0.0076,unavailable,,6.7844,S1,fs1-3016a20fd3ad
E032::barpeta,E032,2016-0239-IND,2016-06-25,Assam,Barpeta,489.9709,0.1506,3253.622989828742,S1,observed,matched,17576.0,matched,observed,interim_s1_only,100.0,False,BOTH,2781.8165,0.1761,unavailable,,489.9709,S1,fs1-3016a20fd3ad
E032::bongaigaon,E032,2016-0239-IND,2016-06-25,Assam,Bongaigaon,163.3672,0.07,2332.582799042809,S1,observed,matched,70086.0,matched,observed,interim_s1_only,100.0,False,BOTH,1849.5033,0.0883,unavailable,,163.3672,S1,fs1-3016a20fd3ad
E032::darrang,E032,2016-0239-IND,2016-06-25,Assam,Darrang,238.5636,0.0696,3426.9679336953163,S1,observed,matched,17578.0,matched,observed,interim_s1_only,100.0,False,BOTH,3074.5271,0.0776,unavailable,,238.5636,S1,fs1-3016a20fd3ad
E032::dhemaji,E032,2016-0239-IND,2016-06-25,Assam,Dhemaji,91.3136,0.0365,2503.3476339074205,S1,observed,matched,70087.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2240.4877,0.0408,unavailable,,91.3136,S1,fs1-3016a20fd3ad
E032::dhubri,E032,2016-0239-IND,2016-06-25,Assam,Dhubri,148.1224,0.0827,1790.2800774622651,S1,observed,matched,76128533B25835998628545,matched,observed,interim_s1_only,100.0,False,BOTH,1545.8668,0.0958,unavailable,,148.1224,S1,fs1-3016a20fd3ad
E032::goalpara,E032,2016-0239-IND,2016-06-25,Assam,Goalpara,145.6271,0.0765,1904.60564716237,S1,observed,matched,17581.0,matched,observed,interim_s1_only,100.0,False,BOTH,1408.4225,0.1034,unavailable,,145.6271,S1,fs1-3016a20fd3ad
E032::golaghat,E032,2016-0239-IND,2016-06-25,Assam,Golaghat,,,3532.2679838886856,NONE,missing,matched,17582.0,matched,missing,no_s1,100.0,,,3111.5422,,unavailable,,,NONE,fs1-3016a20fd3ad
E032::jorhat,E032,2016-0239-IND,2016-06-25,Assam,Jorhat,1.2984,0.0005,2842.716884638612,S1,observed,matched,70089.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2306.1826,0.0006,unavailable,,1.2984,S1,fs1-3016a20fd3ad
E032::lakhimpur,E032,2016-0239-IND,2016-06-25,Assam,Lakhimpur,7.5119,0.0026,2886.5239581816727,S1,observed,matched,70091.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,2563.3875,0.0029,unavailable,,7.5119,S1,fs1-3016a20fd3ad
E032::morigaon,E032,2016-0239-IND,2016-06-25,Assam,Morigaon,231.5336,0.1535,1508.3262903435707,S1,observed,matched,76128533B17968019348564,matched,observed,interim_s1_only,100.0,False,ASCENDING,1311.7575,0.1765,unavailable,,231.5336,S1,fs1-3016a20fd3ad
E032::sonitpur,E032,2016-0239-IND,2016-06-25,Assam,Sonitpur,198.4516,0.0424,4676.158375740257,S1,observed,matched,17593.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,4081.5881,0.0486,unavailable,,198.4516,S1,fs1-3016a20fd3ad
E033::chamoli,E033,2016-0239-IND,2016-06-25,Uttarakhand,Chamoli,9.0449,0.0012,7838.316284013912,S1,observed,matched,70282.0,matched,observed,interim_s1_only,100.0,True,ASCENDING,146.7279,0.0616,unavailable,,9.0449,S1,fs1-3016a20fd3ad
E033::pithoragarh,E033,2016-0239-IND,2016-06-25,Uttarakhand,Pithoragarh,2.0143,0.0003,7209.480621522472,S1,observed,matched,17932.0,matched,observed,interim_s1_only,100.0,True,ASCENDING,107.4879,0.0187,unavailable,,2.0143,S1,fs1-3016a20fd3ad
E034::agar%20malwa,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Agar Malwa,,,2762.084548398019,NONE,missing,matched,76128533B29721759389119,matched,missing,no_s1,100.0,,,2498.6716,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::bhopal,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Bhopal,,,2728.200542472355,NONE,missing,matched,17716.0,matched,missing,no_s1,100.0,,,2449.8108,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::damoh,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Damoh,,,7370.294062152793,NONE,missing,matched,17720.0,matched,missing,no_s1,100.0,,,6042.8053,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::harda,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Harda,,,3323.033941847883,NONE,missing,matched,70173.0,matched,missing,no_s1,100.0,,,2628.5524,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::hoshangabad,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Hoshangabad,,,6725.4630131948015,NONE,missing,matched,17728.0,matched,missing,no_s1,100.0,,,5140.1169,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::jabalpur,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Jabalpur,,,4021.328036682537,NONE,missing,matched,17730.0,matched,missing,no_s1,100.0,,,2920.5116,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::mandla,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Mandla,,,6789.128068652252,NONE,missing,matched,17732.0,matched,missing,no_s1,100.0,,,3999.0185,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::panna,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Panna,,,7129.189669540547,NONE,missing,matched,17736.0,matched,missing,no_s1,100.0,,,4708.9101,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::raisen,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Raisen,,,8515.574877211904,NONE,missing,matched,17739.0,matched,missing,no_s1,100.0,,,6810.1448,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::rewa,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Rewa,,,6327.703909411602,NONE,missing,matched,17743.0,matched,missing,no_s1,100.0,,ASCENDING,5574.5199,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::sagar,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Sagar,,,10275.828536821178,NONE,missing,matched,17744.0,matched,missing,no_s1,100.0,,,8918.4273,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::satna,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Satna,,,7518.918005922663,NONE,missing,matched,17745.0,matched,missing,no_s1,100.0,,ASCENDING,5591.4809,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::sehore,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Sehore,,,6579.04852795314,NONE,missing,matched,17746.0,matched,missing,no_s1,100.0,,,5534.8231,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::seoni,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Seoni,,,8779.066238181113,NONE,missing,matched,17747.0,matched,missing,no_s1,100.0,,,6554.5933,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::shajapur,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Shajapur,,,6306.521423633077,NONE,missing,matched,17749.0,matched,missing,no_s1,100.0,,,5878.0228,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::tikamgarh,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Tikamgarh,,,5076.989379004398,NONE,missing,matched,17753.0,matched,missing,no_s1,100.0,,,4044.8557,,unavailable,,,NONE,fs1-3016a20fd3ad
E034::vidisha,E034,2016-0276-IND,2016-07-09,Madhya Pradesh,Vidisha,,,7319.58909257645,NONE,missing,matched,17755.0,matched,missing,no_s1,100.0,,,6736.6328,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::araria,E035,2016-0271-IND,2016-07-15,Bihar,Araria,,,2825.348194194397,NONE,missing,matched,70094.0,matched,missing,no_s1,100.0,,BOTH,2783.8584,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::bhagalpur,E035,2016-0271-IND,2016-07-15,Bihar,Bhagalpur,,,2565.58862494004,NONE,missing,matched,17596.0,matched,missing,no_s1,100.0,,BOTH,2411.2606,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::darbhanga,E035,2016-0271-IND,2016-07-15,Bihar,Darbhanga,,,2293.727225126986,NONE,missing,matched,17598.0,matched,missing,no_s1,100.0,,ASCENDING,2116.2992,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::gopalganj,E035,2016-0271-IND,2016-07-15,Bihar,Gopalganj,100.1613,0.049,2044.660708589624,S1,observed,matched,17604.0,matched,observed,interim_s1_only,100.0,False,BOTH,2001.4418,0.05,unavailable,,100.1613,S1,fs1-3016a20fd3ad
E035::katihar,E035,2016-0271-IND,2016-07-15,Bihar,Katihar,,,3068.3721590224136,NONE,missing,matched,17608.0,matched,missing,no_s1,100.0,,BOTH,2843.7093,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::khagaria,E035,2016-0271-IND,2016-07-15,Bihar,Khagaria,,,1494.410012910706,NONE,missing,matched,17609.0,matched,missing,no_s1,100.0,,ASCENDING,1407.6251,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::kishanganj,E035,2016-0271-IND,2016-07-15,Bihar,Kishanganj,,,1932.7539351616576,NONE,missing,matched,70100.0,matched,missing,no_s1,100.0,,BOTH,1852.9673,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::madhepura,E035,2016-0271-IND,2016-07-15,Bihar,Madhepura,,,1841.8576584602,NONE,missing,matched,17612.0,matched,missing,no_s1,100.0,,BOTH,1815.6229,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::muzaffarpur,E035,2016-0271-IND,2016-07-15,Bihar,Muzaffarpur,29.569,0.0093,3192.441978127565,S1,observed,matched,17613.0,matched,observed,interim_s1_only,100.0,True,BOTH,3129.3395,0.0094,unavailable,,29.569,S1,fs1-3016a20fd3ad
E035::purnea,E035,2016-0271-IND,2016-07-15,Bihar,Purnea,,,3170.4644351487336,NONE,missing,matched,76128533B32499449492865,matched,missing,no_s1,100.0,,BOTH,3133.9604,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::saharsa,E035,2016-0271-IND,2016-07-15,Bihar,Saharsa,,,1692.2702412487936,NONE,missing,matched,17624.0,matched,missing,no_s1,100.0,,ASCENDING,1597.4024,,unavailable,,,NONE,fs1-3016a20fd3ad
E035::supaul,E035,2016-0271-IND,2016-07-15,Bihar,Supaul,,,2399.2927702222696,NONE,missing,matched,70104.0,matched,missing,no_s1,100.0,,BOTH,2327.5369,,unavailable,,,NONE,fs1-3016a20fd3ad
E036::bahraich,E036,2016-0271-IND,2016-07-15,Uttar Pradesh,Bahraich,312.5531,0.0844,3705.0099637131552,S1,observed,matched,17893.0,matched,observed,interim_s1_only,100.0,False,ASCENDING,3485.1487,0.0897,unavailable,,312.5531,S1,fs1-3016a20fd3ad
